"contest_num","nickname","task","solved","count(*)"
1,Sokoloid,F - Королевская сортировка,1,1
1,Toks,A - A+B (Trial Problem),1,1
1,Toks,B - Simple sort,1,1
1,Toks,C - Simple sort,1,1
1,Toks,D - Number of inversions,1,1
1,Toks,E - Simple sort,1,1
1,Toks,F - Королевская сортировка,1,1
1,Unmagian,A - A+B (Trial Problem),0,1
1,Unmagian,A - A+B (Trial Problem),1,1
1,Unmagian,B - Simple sort,0,2
1,Unmagian,B - Simple sort,1,1
1,Unmagian,C - Simple sort,1,1
1,Unmagian,D - Number of inversions,0,3
1,Unmagian,D - Number of inversions,1,1
1,Unmagian,E - Simple sort,1,1
1,Unmagian,F - Королевская сортировка,0,1
1,Unmagian,F - Королевская сортировка,1,1
1,UsatiyNyan,A - A+B (Trial Problem),1,1
1,UsatiyNyan,B - Simple sort,1,1
1,UsatiyNyan,C - Simple sort,0,1
1,UsatiyNyan,C - Simple sort,1,1
1,UsatiyNyan,D - Number of inversions,0,5
1,UsatiyNyan,D - Number of inversions,1,1
1,UsatiyNyan,E - Simple sort,0,3
1,UsatiyNyan,E - Simple sort,1,1
1,UsatiyNyan,F - Королевская сортировка,0,2
1,UsatiyNyan,F - Королевская сортировка,1,1
1,Vanster,A - A+B (Trial Problem),1,1
1,Vanster,B - Simple sort,1,1
1,Vanster,C - Simple sort,1,1
1,Vanster,D - Number of inversions,1,1
1,Vanster,E - Simple sort,1,1
1,Vanster,F - Королевская сортировка,1,1
1,Vetik,A - A+B (Trial Problem),1,1
1,Vetik,B - Simple sort,0,1
1,Vetik,B - Simple sort,1,1
1,Vetik,C - Simple sort,0,10
1,Vetik,C - Simple sort,1,1
1,Vetik,D - Number of inversions,0,24
1,Vetik,E - Simple sort,0,1
1,Vetik,E - Simple sort,1,1
1,Vetik,F - Королевская сортировка,0,11
1,Vetik,F - Королевская сортировка,1,1
1,VirHos,A - A+B (Trial Problem),0,1
1,VirHos,A - A+B (Trial Problem),1,1
1,VirHos,B - Simple sort,0,3
1,VirHos,B - Simple sort,1,1
1,VirHos,C - Simple sort,1,1
1,VirHos,D - Number of inversions,0,1
1,VirHos,D - Number of inversions,1,1
1,VirHos,E - Simple sort,0,3
1,VirHos,E - Simple sort,1,1
1,VirHos,F - Королевская сортировка,0,3
1,VirHos,F - Королевская сортировка,1,1
1,Wag0nWheels,A - A+B (Trial Problem),1,1
1,Wag0nWheels,B - Simple sort,1,1
1,Wag0nWheels,C - Simple sort,0,1
1,Wag0nWheels,C - Simple sort,1,1
1,Wag0nWheels,D - Number of inversions,0,3
1,Wag0nWheels,D - Number of inversions,1,1
1,Wag0nWheels,E - Simple sort,0,3
1,Wag0nWheels,E - Simple sort,1,1
1,Wag0nWheels,F - Королевская сортировка,1,1
1,Yanina_K,A - A+B (Trial Problem),1,1
1,Yanina_K,B - Simple sort,0,1
1,Yanina_K,B - Simple sort,1,1
1,Yanina_K,C - Simple sort,0,19
1,Yanina_K,C - Simple sort,1,1
1,Yanina_K,D - Number of inversions,1,1
1,Yanina_K,E - Simple sort,0,1
1,Yanina_K,E - Simple sort,1,1
1,Yanina_K,F - Королевская сортировка,0,25
1,Ziby1010,A - A+B (Trial Problem),1,1
1,Ziby1010,B - Simple sort,1,1
1,Ziby1010,C - Simple sort,1,1
1,Ziby1010,D - Number of inversions,0,1
1,Ziby1010,D - Number of inversions,1,1
1,Ziby1010,E - Simple sort,0,4
1,Ziby1010,E - Simple sort,1,1
1,Ziby1010,F - Королевская сортировка,0,1
1,Ziby1010,F - Королевская сортировка,1,1
1,Zmeyoff,A - A+B (Trial Problem),0,1
1,Zmeyoff,A - A+B (Trial Problem),1,1
1,Zmeyoff,B - Simple sort,1,1
1,Zmeyoff,C - Simple sort,0,1
1,Zmeyoff,C - Simple sort,1,1
1,Zmeyoff,D - Number of inversions,0,3
1,Zmeyoff,D - Number of inversions,1,1
1,Zmeyoff,E - Simple sort,0,7
1,Zmeyoff,E - Simple sort,1,1
1,Zmeyoff,F - Королевская сортировка,1,1
1,__Andrewy__,A - A+B (Trial Problem),1,1
1,__Andrewy__,B - Simple sort,1,1
1,__Andrewy__,C - Simple sort,1,1
1,__Andrewy__,D - Number of inversions,1,1
1,__Andrewy__,E - Simple sort,0,2
1,__Andrewy__,E - Simple sort,1,1
1,__Andrewy__,F - Королевская сортировка,1,1
1,_ctacukoc_,A - A+B (Trial Problem),0,3
1,_ctacukoc_,A - A+B (Trial Problem),1,1
1,_ctacukoc_,B - Simple sort,1,1
1,_ctacukoc_,C - Simple sort,1,1
1,_ctacukoc_,D - Number of inversions,0,2
1,_ctacukoc_,D - Number of inversions,1,1
1,_ctacukoc_,E - Simple sort,0,1
1,_ctacukoc_,E - Simple sort,1,1
1,_ctacukoc_,F - Королевская сортировка,1,1
1,a.m.tsitulskiy,A - A+B (Trial Problem),1,1
1,a.m.tsitulskiy,B - Simple sort,1,1
1,a.m.tsitulskiy,C - Simple sort,1,1
1,a.m.tsitulskiy,D - Number of inversions,0,8
1,a.m.tsitulskiy,D - Number of inversions,1,1
1,a.m.tsitulskiy,E - Simple sort,1,1
1,a.m.tsitulskiy,F - Королевская сортировка,0,1
1,a.m.tsitulskiy,F - Королевская сортировка,1,1
1,a.starikov,A - A+B (Trial Problem),1,1
1,a.starikov,B - Simple sort,1,1
1,a.starikov,C - Simple sort,1,1
1,a.starikov,D - Number of inversions,0,3
1,a.starikov,D - Number of inversions,1,1
1,a.starikov,E - Simple sort,1,1
1,a.starikov,F - Королевская сортировка,0,1
1,a.starikov,F - Королевская сортировка,1,1
1,abramova.katia,A - A+B (Trial Problem),1,1
1,abramova.katia,B - Simple sort,0,1
1,abramova.katia,B - Simple sort,1,1
1,abramova.katia,C - Simple sort,1,1
1,abramova.katia,D - Number of inversions,1,1
1,abramova.katia,E - Simple sort,0,14
1,abramova.katia,E - Simple sort,1,1
1,abramova.katia,F - Королевская сортировка,0,3
1,abramova.katia,F - Королевская сортировка,1,1
1,achurkin,A - A+B (Trial Problem),1,1
1,achurkin,B - Simple sort,1,1
1,achurkin,C - Simple sort,1,1
1,achurkin,D - Number of inversions,1,1
1,achurkin,E - Simple sort,1,1
1,achurkin,F - Королевская сортировка,1,1
1,adement,A - A+B (Trial Problem),1,1
1,adement,B - Simple sort,0,3
1,adement,B - Simple sort,1,1
1,adement,C - Simple sort,0,2
1,adement,C - Simple sort,1,1
1,adement,D - Number of inversions,0,2
1,adement,D - Number of inversions,1,1
1,adement,E - Simple sort,0,1
1,adement,E - Simple sort,1,1
1,adement,F - Королевская сортировка,0,6
1,adement,F - Королевская сортировка,1,1
1,adil17ds,A - A+B (Trial Problem),0,1
1,adil17ds,A - A+B (Trial Problem),1,1
1,adil17ds,B - Simple sort,0,2
1,adil17ds,B - Simple sort,1,1
1,adil17ds,C - Simple sort,1,1
1,adil17ds,D - Number of inversions,0,2
1,adil17ds,D - Number of inversions,1,1
1,adil17ds,E - Simple sort,0,10
1,adil17ds,E - Simple sort,1,1
1,adil17ds,F - Королевская сортировка,0,3
1,adil17ds,F - Королевская сортировка,1,1
1,ainureg,A - A+B (Trial Problem),1,1
1,ainureg,B - Simple sort,1,1
1,ainureg,C - Simple sort,0,6
1,ainureg,C - Simple sort,1,1
1,ainureg,D - Number of inversions,0,6
1,ainureg,D - Number of inversions,1,1
1,ainureg,E - Simple sort,0,19
1,ainureg,E - Simple sort,1,1
1,ainureg,F - Королевская сортировка,0,2
1,ainureg,F - Королевская сортировка,1,1
1,albert_goryaeff,A - A+B (Trial Problem),1,1
1,albert_goryaeff,B - Simple sort,1,1
1,albert_goryaeff,C - Simple sort,0,1
1,albert_goryaeff,C - Simple sort,1,1
1,albert_goryaeff,D - Number of inversions,0,5
1,albert_goryaeff,D - Number of inversions,1,1
1,albert_goryaeff,E - Simple sort,0,8
1,albert_goryaeff,E - Simple sort,1,1
1,albert_goryaeff,F - Королевская сортировка,0,1
1,albert_goryaeff,F - Королевская сортировка,1,1
1,alekandr.tarelkin,A - A+B (Trial Problem),1,1
1,alekandr.tarelkin,B - Simple sort,0,1
1,alekandr.tarelkin,B - Simple sort,1,1
1,alekandr.tarelkin,C - Simple sort,1,1
1,alekandr.tarelkin,D - Number of inversions,0,10
1,alekandr.tarelkin,D - Number of inversions,1,1
1,alekandr.tarelkin,E - Simple sort,0,18
1,alekandr.tarelkin,E - Simple sort,1,1
1,alekandr.tarelkin,F - Королевская сортировка,0,5
1,alekandr.tarelkin,F - Королевская сортировка,1,1
1,alekxd,A - A+B (Trial Problem),1,1
1,alekxd,B - Simple sort,1,1
1,alekxd,C - Simple sort,1,1
1,alekxd,D - Number of inversions,0,3
1,alekxd,D - Number of inversions,1,1
1,alekxd,E - Simple sort,0,5
1,alekxd,E - Simple sort,1,1
1,alekxd,F - Королевская сортировка,1,1
1,alexandrpankratov9,A - A+B (Trial Problem),0,1
1,alexandrpankratov9,A - A+B (Trial Problem),1,1
1,alexandrpankratov9,B - Simple sort,0,1
1,alexandrpankratov9,B - Simple sort,1,1
1,alexandrpankratov9,C - Simple sort,0,1
1,alexandrpankratov9,C - Simple sort,1,1
1,alexandrpankratov9,D - Number of inversions,0,1
1,alexandrpankratov9,D - Number of inversions,1,1
1,alexandrpankratov9,E - Simple sort,0,8
1,alexandrpankratov9,E - Simple sort,1,1
1,alexandrpankratov9,F - Королевская сортировка,0,1
1,alexandrpankratov9,F - Королевская сортировка,1,1
1,alexey_opolchenov,A - A+B (Trial Problem),1,1
1,alexey_opolchenov,B - Simple sort,0,1
1,alexey_opolchenov,B - Simple sort,1,1
1,alexey_opolchenov,C - Simple sort,1,1
1,alexey_opolchenov,D - Number of inversions,1,1
1,alexey_opolchenov,E - Simple sort,1,1
1,alexey_opolchenov,F - Королевская сортировка,0,1
1,alexey_opolchenov,F - Королевская сортировка,1,1
1,alexeydukhovich,A - A+B (Trial Problem),1,1
1,alexeydukhovich,B - Simple sort,0,1
1,alexeydukhovich,B - Simple sort,1,1
1,alexeydukhovich,C - Simple sort,1,1
1,alexeydukhovich,D - Number of inversions,1,1
1,alexeydukhovich,E - Simple sort,1,1
1,alexeydukhovich,F - Королевская сортировка,1,1
1,alexiv95.95,A - A+B (Trial Problem),1,1
1,alexiv95.95,B - Simple sort,1,1
1,alexiv95.95,C - Simple sort,1,1
1,alexiv95.95,D - Number of inversions,1,1
1,alexiv95.95,E - Simple sort,1,1
1,alexiv95.95,F - Королевская сортировка,1,1
1,aliaksandr.shcharbitski,A - A+B (Trial Problem),1,1
1,aliaksandr.shcharbitski,B - Simple sort,1,1
1,aliaksandr.shcharbitski,C - Simple sort,1,1
1,aliaksandr.shcharbitski,D - Number of inversions,0,3
1,aliaksandr.shcharbitski,D - Number of inversions,1,1
1,aliaksandr.shcharbitski,E - Simple sort,1,1
1,aliaksandr.shcharbitski,F - Королевская сортировка,1,1
1,alibek_lfc,A - A+B (Trial Problem),1,1
1,alibek_lfc,B - Simple sort,1,1
1,alibek_lfc,C - Simple sort,1,1
1,alibek_lfc,D - Number of inversions,1,1
1,alibek_lfc,E - Simple sort,0,2
1,alimantu,A - A+B (Trial Problem),0,1
1,alimantu,A - A+B (Trial Problem),1,1
1,alimantu,B - Simple sort,0,1
1,alimantu,B - Simple sort,1,1
1,alimantu,C - Simple sort,1,1
1,alimantu,D - Number of inversions,1,1
1,alimantu,E - Simple sort,1,1
1,alimantu,F - Королевская сортировка,1,1
1,alishabr,A - A+B (Trial Problem),1,1
1,alishabr,B - Simple sort,0,1
1,alishabr,B - Simple sort,1,1
1,alishabr,C - Simple sort,1,1
1,alishabr,D - Number of inversions,0,6
1,alishabr,D - Number of inversions,1,1
1,alishabr,E - Simple sort,0,14
1,alishabr,E - Simple sort,1,1
1,alishabr,F - Королевская сортировка,0,8
1,alishabr,F - Королевская сортировка,1,1
1,ananasnya,A - A+B (Trial Problem),1,1
1,ananasnya,B - Simple sort,0,3
1,ananasnya,B - Simple sort,1,1
1,ananasnya,C - Simple sort,1,1
1,ananasnya,D - Number of inversions,1,1
1,ananasnya,E - Simple sort,0,6
1,ananasnya,E - Simple sort,1,1
1,ananasnya,F - Королевская сортировка,1,1
1,andreiAP,A - A+B (Trial Problem),0,1
1,andreiAP,A - A+B (Trial Problem),1,1
1,andreiAP,B - Simple sort,1,1
1,andreiAP,C - Simple sort,0,1
1,andreiAP,C - Simple sort,1,1
1,andreiAP,D - Number of inversions,0,7
1,andreiAP,D - Number of inversions,1,1
1,andreiAP,E - Simple sort,0,5
1,andreiAP,E - Simple sort,1,1
1,andreiAP,F - Королевская сортировка,0,1
1,andreiAP,F - Королевская сортировка,1,1
1,andrey91,A - A+B (Trial Problem),1,1
1,andrey91,B - Simple sort,1,1
1,andrey91,C - Simple sort,1,1
1,andrey91,D - Number of inversions,1,1
1,andrey91,E - Simple sort,0,10
1,andrey91,E - Simple sort,1,1
1,andrey91,F - Королевская сортировка,1,1
1,androidegsensation,A - A+B (Trial Problem),1,1
1,androidegsensation,B - Simple sort,1,1
1,androidegsensation,C - Simple sort,0,1
1,androidegsensation,C - Simple sort,1,1
1,androidegsensation,D - Number of inversions,0,2
1,aniko,A - A+B (Trial Problem),1,1
1,aniko,B - Simple sort,1,1
1,aniko,C - Simple sort,1,1
1,aniko,D - Number of inversions,0,1
1,aniko,D - Number of inversions,1,1
1,aniko,E - Simple sort,0,8
1,aniko,E - Simple sort,1,1
1,aniko,F - Королевская сортировка,0,1
1,aniko,F - Королевская сортировка,1,1
1,ann_gerasimchik,A - A+B (Trial Problem),1,1
1,ann_gerasimchik,B - Simple sort,1,1
1,ann_gerasimchik,C - Simple sort,1,1
1,ann_gerasimchik,D - Number of inversions,0,3
1,ann_gerasimchik,D - Number of inversions,1,1
1,ann_gerasimchik,E - Simple sort,1,1
1,ann_gerasimchik,F - Королевская сортировка,1,1
1,anyamb,A - A+B (Trial Problem),1,1
1,anyamb,B - Simple sort,1,1
1,anyamb,C - Simple sort,0,3
1,anyamb,C - Simple sort,1,1
1,anyamb,D - Number of inversions,0,2
1,anyamb,D - Number of inversions,1,1
1,anyamb,E - Simple sort,0,7
1,anyamb,E - Simple sort,1,1
1,anyamb,F - Королевская сортировка,0,2
1,anyamb,F - Королевская сортировка,1,1
1,aorew,A - A+B (Trial Problem),1,1
1,aorew,B - Simple sort,0,1
1,aorew,B - Simple sort,1,1
1,aorew,C - Simple sort,0,7
1,aorew,C - Simple sort,1,1
1,aorew,D - Number of inversions,0,1
1,aorew,D - Number of inversions,1,1
1,aorew,E - Simple sort,0,4
1,aorew,E - Simple sort,1,1
1,aorew,F - Королевская сортировка,1,1
1,artfowl,A - A+B (Trial Problem),0,2
1,artfowl,A - A+B (Trial Problem),1,1
1,artfowl,B - Simple sort,1,1
1,artfowl,C - Simple sort,1,1
1,artfowl,D - Number of inversions,0,3
1,artfowl,D - Number of inversions,1,1
1,artfowl,E - Simple sort,1,1
1,artfowl,F - Королевская сортировка,0,1
1,artfowl,F - Королевская сортировка,1,1
1,artysav97,A - A+B (Trial Problem),0,1
1,artysav97,A - A+B (Trial Problem),1,1
1,artysav97,B - Simple sort,1,1
1,artysav97,C - Simple sort,1,1
1,artysav97,D - Number of inversions,1,1
1,artysav97,E - Simple sort,0,1
1,artysav97,E - Simple sort,1,1
1,artysav97,F - Королевская сортировка,1,1
1,asv715,A - A+B (Trial Problem),1,1
1,asv715,B - Simple sort,1,1
1,asv715,C - Simple sort,1,1
1,asv715,D - Number of inversions,0,2
1,asv715,D - Number of inversions,1,1
1,asv715,E - Simple sort,0,5
1,asv715,E - Simple sort,1,1
1,asv715,F - Королевская сортировка,1,1
1,asviel,A - A+B (Trial Problem),1,1
1,asviel,B - Simple sort,0,2
1,asviel,B - Simple sort,1,1
1,asviel,C - Simple sort,0,20
1,asviel,C - Simple sort,1,1
1,asviel,D - Number of inversions,0,5
1,asviel,E - Simple sort,0,2
1,asviel,E - Simple sort,1,1
1,asviel,F - Королевская сортировка,0,4
1,asviel,F - Королевская сортировка,1,1
1,asyash26,A - A+B (Trial Problem),0,2
1,asyash26,A - A+B (Trial Problem),1,1
1,asyash26,B - Simple sort,0,1
1,asyash26,B - Simple sort,1,1
1,asyash26,C - Simple sort,1,1
1,asyash26,D - Number of inversions,0,2
1,asyash26,D - Number of inversions,1,1
1,asyash26,E - Simple sort,1,1
1,asyash26,F - Королевская сортировка,1,1
1,azapletin,A - A+B (Trial Problem),1,1
1,azapletin,B - Simple sort,1,1
1,azapletin,C - Simple sort,1,1
1,azapletin,D - Number of inversions,0,2
1,azapletin,D - Number of inversions,1,1
1,azapletin,E - Simple sort,1,1
1,azapletin,F - Королевская сортировка,0,2
1,azapletin,F - Королевская сортировка,1,1
1,babina.daria,A - A+B (Trial Problem),1,1
1,babina.daria,B - Simple sort,1,1
1,babina.daria,C - Simple sort,1,1
1,babina.daria,D - Number of inversions,1,1
1,babina.daria,E - Simple sort,1,1
1,babina.daria,F - Королевская сортировка,0,1
1,babina.daria,F - Королевская сортировка,1,1
1,badlo_v,A - A+B (Trial Problem),1,1
1,badlo_v,B - Simple sort,1,1
1,badlo_v,C - Simple sort,0,1
1,badlo_v,C - Simple sort,1,1
1,badlo_v,D - Number of inversions,1,1
1,badlo_v,E - Simple sort,0,3
1,badlo_v,E - Simple sort,1,1
1,badlo_v,F - Королевская сортировка,0,1
1,badlo_v,F - Королевская сортировка,1,1
1,berlios,A - A+B (Trial Problem),1,1
1,berlios,B - Simple sort,1,1
1,berlios,C - Simple sort,1,1
1,berlios,D - Number of inversions,0,5
1,berlios,D - Number of inversions,1,1
1,berlios,E - Simple sort,1,1
1,berlios,F - Королевская сортировка,1,1
1,biquaternion,A - A+B (Trial Problem),0,2
1,biquaternion,A - A+B (Trial Problem),1,1
1,biquaternion,B - Simple sort,1,1
1,biquaternion,C - Simple sort,1,1
1,biquaternion,D - Number of inversions,0,2
1,biquaternion,D - Number of inversions,1,1
1,biquaternion,E - Simple sort,0,5
1,biquaternion,E - Simple sort,1,1
1,biquaternion,F - Королевская сортировка,1,1
1,birlikov,A - A+B (Trial Problem),1,1
1,birlikov,B - Simple sort,1,1
1,birlikov,C - Simple sort,1,1
1,birlikov,D - Number of inversions,1,1
1,birlikov,E - Simple sort,0,11
1,birlikov,E - Simple sort,1,1
1,birlikov,F - Королевская сортировка,1,1
1,brutalfacepalm,A - A+B (Trial Problem),1,1
1,brutalfacepalm,B - Simple sort,1,1
1,brutalfacepalm,C - Simple sort,0,2
1,brutalfacepalm,C - Simple sort,1,1
1,brutalfacepalm,D - Number of inversions,0,1
1,brutalfacepalm,D - Number of inversions,1,1
1,brutalfacepalm,E - Simple sort,0,2
1,brutalfacepalm,E - Simple sort,1,1
1,brutalfacepalm,F - Королевская сортировка,1,1
1,cherninkiy,A - A+B (Trial Problem),1,1
1,cherninkiy,B - Simple sort,1,1
1,cherninkiy,C - Simple sort,1,1
1,cherninkiy,D - Number of inversions,1,1
1,cherninkiy,E - Simple sort,0,8
1,cherninkiy,E - Simple sort,1,1
1,cherninkiy,F - Королевская сортировка,0,4
1,cherninkiy,F - Королевская сортировка,1,1
1,cmepthbiu,A - A+B (Trial Problem),1,1
1,cmepthbiu,B - Simple sort,0,1
1,cmepthbiu,B - Simple sort,1,1
1,cmepthbiu,C - Simple sort,1,1
1,cmepthbiu,D - Number of inversions,0,2
1,cmepthbiu,D - Number of inversions,1,1
1,cmepthbiu,E - Simple sort,1,1
1,cmepthbiu,F - Королевская сортировка,1,1
1,cvetvitaly,A - A+B (Trial Problem),0,1
1,cvetvitaly,A - A+B (Trial Problem),1,1
1,cvetvitaly,B - Simple sort,1,1
1,cvetvitaly,C - Simple sort,1,1
1,cvetvitaly,D - Number of inversions,0,5
1,cvetvitaly,D - Number of inversions,1,1
1,cvetvitaly,E - Simple sort,0,1
1,cvetvitaly,E - Simple sort,1,1
1,cvetvitaly,F - Королевская сортировка,0,1
1,cvetvitaly,F - Королевская сортировка,1,1
1,cyrus_msk,A - A+B (Trial Problem),1,1
1,cyrus_msk,B - Simple sort,0,1
1,cyrus_msk,B - Simple sort,1,1
1,cyrus_msk,C - Simple sort,1,1
1,cyrus_msk,D - Number of inversions,1,1
1,cyrus_msk,E - Simple sort,0,1
1,cyrus_msk,E - Simple sort,1,1
1,cyrus_msk,F - Королевская сортировка,1,1
1,d.a.gornostaev,A - A+B (Trial Problem),0,1
1,d.a.gornostaev,A - A+B (Trial Problem),1,1
1,d.a.gornostaev,B - Simple sort,1,1
1,d.a.gornostaev,C - Simple sort,0,1
1,d.a.gornostaev,C - Simple sort,1,1
1,d.a.gornostaev,D - Number of inversions,0,1
